A!NET_NAME!NET_LOGICAL_PATH!NET_CDS_FSP_UID!NET_SHIELD_NET!NET_RELATIVE_PROPAGATION_DELAY!NET_NO_PIN_ESCAPE!NET_NET_SHORT!NET_VOLTAGE_LAYER!NET_VOLTAGE!NET_RATSNEST_SCHEDULE!NET_CLOCK_NET!NET_NET_PHYSICAL_TYPE!NET_MAX_FINAL_SETTLE!NET_NO_TEST!NET_MAX_EXPOSED_LENGTH!NET_ELECTRICAL_CONSTRAINT_SET!NET_CDS_FSP_BUS_INDEX!NET_STUB_LENGTH!NET_SHIELD_TYPE!NET_NO_RAT!NET_PROPAGATION_DELAY!NET_NO_RIPUP!NET_MIN_HOLD!NET_DIFFERENTIAL_PAIR!NET_MIN_SETUP!NET_MIN_NECK_WIDTH!NET_BUS_NAME!NET_MIN_NOISE_MARGIN!NET_MATCHED_DELAY!NET_ECL!NET_DIFFP_LENGTH_TOL!NET_DIFFP_2ND_LENGTH!NET_NET_GROUP_GRP_NAME!NET_SUBNET_NAME!NET_MIN_BOND_LENGTH!NET_MAX_OVERSHOOT!NET_TS_ALLOWED!NET_MAX_VIA_COUNT!NET_EMC_CRITICAL_NET!NET_CDS_FSP_NET!NET_PROBE_NUMBER!NET_NO_ROUTE!NET_MIN_LINE_WIDTH!NET_ECL_TEMP!NET_NO_GLOSS!NET_ROUTE_PRIORITY!NET_NET_SPACING_TYPE!NET_IMPEDANCE_RULE!
J!d:/dev/out/allegro/imx6 rex_v1i1.brd!Sun Mar  5 16:16:40 2023!-100.0000!-100.0000!320.0000!197.0000!0.0001!millimeters!IMX6 REX_V1I1!10.400000 mil!2!UP TO DATE!
S!POK_1V375!@\imx6 rex_v1i1\.all_design(sch_1):pok_1v375!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_N!@\imx6 rex_v1i1\.all_design(sch_1):pcie_tx_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HDMI_D0_N!@\imx6 rex_v1i1\.all_design(sch_1):hdmi_d0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD2!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txd2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD3_DATA2!@\imx6 rex_v1i1\.all_design(sch_1):sd3_data2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD0!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txd0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA0!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXD2!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxd2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA3!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXCLK!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txclk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!AUD3_TXFS!@\imx6 rex_v1i1\.all_design(sch_1):aud3_txfs!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB0_P!@\imx6 rex_v1i1\.all_design(sch_1):usb0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXDV!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxdv!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RSTOUTN!@\imx6 rex_v1i1\.all_design(sch_1):rstoutn!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD3!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txd3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB0_ID!@\imx6 rex_v1i1\.all_design(sch_1):usb0_id!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_REF_CLK!@\imx6 rex_v1i1\.all_design(sch_1):enet_ref_clk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SATA_RX_P!@\imx6 rex_v1i1\.all_design(sch_1):sata_rx_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXD3!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxd3!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!AUD3_TXC!@\imx6 rex_v1i1\.all_design(sch_1):aud3_txc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_INT!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_int!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_MDC!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_mdc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_TX0_N!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_tx0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXD1!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxd1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_WP!@\imx6 rex_v1i1\.all_design(sch_1):sd2_wp!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXD0!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxd0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD3_DATA1!@\imx6 rex_v1i1\.all_design(sch_1):sd3_data1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_RXCLK!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_rxclk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_CABC!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_cabc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXD1!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txd1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB_OC!@\imx6 rex_v1i1\.all_design(sch_1):usb_oc!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_CLK_P!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_clk_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_TXEN!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_txen!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C1_SCL!@\imx6 rex_v1i1\.all_design(sch_1):i2c1_scl!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!RGMII_MDIO!@\imx6 rex_v1i1\.all_design(sch_1):rgmii_mdio!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CSPI2_CLK!@\imx6 rex_v1i1\.all_design(sch_1):cspi2_clk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_CD!@\imx6 rex_v1i1\.all_design(sch_1):sd2_cd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD3_DATA0!@\imx6 rex_v1i1\.all_design(sch_1):sd3_data0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART2_RTS!@\imx6 rex_v1i1\.all_design(sch_1):uart2_rts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CSPI2_MISO!@\imx6 rex_v1i1\.all_design(sch_1):cspi2_miso!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_PWM!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_pwm!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_TX3_N!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_tx3_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRD0_P!@\imx6 rex_v1i1\.all_design(sch_1):trd0_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CSPI2_CS0!@\imx6 rex_v1i1\.all_design(sch_1):cspi2_cs0!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HDMI_CEC_IN!@\imx6 rex_v1i1\.all_design(sch_1):hdmi_cec_in!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HDMI_CLK_P!@\imx6 rex_v1i1\.all_design(sch_1):hdmi_clk_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SATA_RX_N!@\imx6 rex_v1i1\.all_design(sch_1):sata_rx_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C4_SDA!@\imx6 rex_v1i1\.all_design(sch_1):i2c4_sda!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRD2_N!@\imx6 rex_v1i1\.all_design(sch_1):trd2_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_CLK_N!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_clk_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_RI!@\imx6 rex_v1i1\.all_design(sch_1):uart1_ri!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB0_N!@\imx6 rex_v1i1\.all_design(sch_1):usb0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_ACT!@\imx6 rex_v1i1\.all_design(sch_1):sd2_act!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART2_CTS!@\imx6 rex_v1i1\.all_design(sch_1):uart2_cts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_DTR!@\imx6 rex_v1i1\.all_design(sch_1):uart1_dtr!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA4!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data4!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!JTAG_TDO!@\imx6 rex_v1i1\.all_design(sch_1):jtag_tdo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_DSR!@\imx6 rex_v1i1\.all_design(sch_1):uart1_dsr!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_TX2_P!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_tx2_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_CMD!@\imx6 rex_v1i1\.all_design(sch_1):sd2_cmd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C4_SCL!@\imx6 rex_v1i1\.all_design(sch_1):i2c4_scl!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_TX_P!@\imx6 rex_v1i1\.all_design(sch_1):pcie_tx_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!JTAG_TMS!@\imx6 rex_v1i1\.all_design(sch_1):jtag_tms!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!AUD3_RXD!@\imx6 rex_v1i1\.all_design(sch_1):aud3_rxd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!JTAG_TDI!@\imx6 rex_v1i1\.all_design(sch_1):jtag_tdi!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!ENET_LED_RX!@\imx6 rex_v1i1\.all_design(sch_1):enet_led_rx!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!JTAG_TCK!@\imx6 rex_v1i1\.all_design(sch_1):jtag_tck!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRD2_P!@\imx6 rex_v1i1\.all_design(sch_1):trd2_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_P!@\imx6 rex_v1i1\.all_design(sch_1):pcie_rx_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB0_PWR_EN!@\imx6 rex_v1i1\.all_design(sch_1):usb0_pwr_en!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRD0_N!@\imx6 rex_v1i1\.all_design(sch_1):trd0_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART2_RXD!@\imx6 rex_v1i1\.all_design(sch_1):uart2_rxd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_RXD!@\imx6 rex_v1i1\.all_design(sch_1):uart1_rxd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SATA_TX_N!@\imx6 rex_v1i1\.all_design(sch_1):sata_tx_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C1_SDA!@\imx6 rex_v1i1\.all_design(sch_1):i2c1_sda!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HDMI_D1_P!@\imx6 rex_v1i1\.all_design(sch_1):hdmi_d1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_RTS!@\imx6 rex_v1i1\.all_design(sch_1):uart1_rts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!BOOT_MODE!@\imx6 rex_v1i1\.all_design(sch_1):boot_mode!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_CTS!@\imx6 rex_v1i1\.all_design(sch_1):uart1_cts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_TX3_P!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_tx3_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!TRD3_P!@\imx6 rex_v1i1\.all_design(sch_1):trd3_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!USB1_N!@\imx6 rex_v1i1\.all_design(sch_1):usb1_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART2_TXD!@\imx6 rex_v1i1\.all_design(sch_1):uart2_txd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!PCIE_RX_N!@\imx6 rex_v1i1\.all_design(sch_1):pcie_rx_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!JTAG_NTRST!@\imx6 rex_v1i1\.all_design(sch_1):jtag_ntrst!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!LVDS0_TX2_N!@\imx6 rex_v1i1\.all_design(sch_1):lvds0_tx2_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA6!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data6!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA1!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!CLK1_P!@\imx6 rex_v1i1\.all_design(sch_1):clk1_p!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA7!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data7!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HDMI_D2_N!@\imx6 rex_v1i1\.all_design(sch_1):hdmi_d2_n!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_TXD!@\imx6 rex_v1i1\.all_design(sch_1):uart1_txd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!UART1_DCD!@\imx6 rex_v1i1\.all_design(sch_1):uart1_dcd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!I2C2_SDA!@\imx6 rex_v1i1\.all_design(sch_1):i2c2_sda!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD3_CMD!@\imx6 rex_v1i1\.all_design(sch_1):sd3_cmd!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!SD2_DATA5!@\imx6 rex_v1i1\.all_design(sch_1):sd2_data5!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HOLE2!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!HOLE1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
S!MECH016!!!!!!!!!!!!!!!!!!!YES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
